Survived,Pclass,SibSp,Parch,Fare,Age_mean_uni,Fare_dbscan,Sex_enc,Embarked_enc,initial_Mr,initial_Mrs,initial_Miss,initial_Master,initial_Honorific,initial_Notable,young_adult,adult,elderly,child
0,3,0,0,7.55,42.0,7.55,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,8,2,69.55,29.69911764705882,69.55,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.8958,35.0,7.8958,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,0,1,33.0,28.0,33.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,89.1042,29.69911764705882,89.1042,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,4,2,31.275,4.0,31.275,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,7.775,74.0,7.775,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,1,1,15.2458,9.0,15.2458,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,1,39.4,16.0,39.4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,1,0,26.0,44.0,26.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,3,0,1,9.35,18.0,9.35,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,1,1,164.8667,45.0,164.8667,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0,0,26.55,51.0,26.55,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,0,3,19.2583,24.0,19.2583,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.2292,29.69911764705882,7.2292,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,2,0,14.1083,41.0,14.1083,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,1,0,11.5,21.0,11.5,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,25.9292,48.0,25.9292,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,3,8,2,69.55,29.69911764705882,69.55,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0,0,13.0,24.0,13.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,0,0,13.0,42.0,13.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,2,1,0,13.8583,27.0,13.8583,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,50.4958,31.0,50.4958,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,9.5,29.69911764705882,9.5,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1,1,11.1333,4.0,11.1333,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,7.8958,26.0,7.8958,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,1,52.5542,47.0,52.5542,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,5.0,33.0,5.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,9.0,47.0,9.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,1,0,24.0,28.0,24.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,3,0,0,7.225,15.0,7.225,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,9.8458,20.0,9.8458,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.8958,19.0,7.8958,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.8958,29.69911764705882,7.8958,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,1,83.1583,56.0,83.1583,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,2,0,1,26.0,25.0,26.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.8958,33.0,7.8958,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,10.5167,22.0,10.5167,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0,0,10.5,28.0,10.5,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.05,25.0,7.05,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,5,29.125,39.0,29.125,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,0,0,13.0,27.0,13.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,30.0,19.0,30.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,1,2,23.45,29.69911764705882,23.45,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,30.0,26.0,30.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7.75,32.0,7.75,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
